GluteyLegionED,Glutey,2019/07/29, 15:02:13,https://www.pathofexile.com/account/view-profile/Glutey/characters
,,Coral Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,6d6b995430342f85054bf26aed5cfeec2f4b33f7305df66f5ddf364341dbd47f

Bizurr,Nuhauskis,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Nuhauskis/characters
,,Iron Hat,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStr1.png?scale=1&w=2&h=2&v=a43ed6bcaa256afd36cd5bc56d78fd63,efbd91514b22ee7776fff4928066b4dfc5ee582bd524c2e377c37acf07ce4df8
,Hate Whorl,Iron Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,0e8963dda37a5393b17465fbc9e8882b1ae26a0bf3df88f6150b921287721813
,Hypnotic Fist,Plated Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStr2.png?scale=1&w=2&h=2&v=02bb6bfc0c0385695c4fdfa0a5fed536,64c6533f28bc5ed54e2817de268b34457a7d3a33ccb5865f4885e81feb13202a
,Cataclysm Dash,Rawhide Boots,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsDex1.png?scale=1&w=2&h=2&v=18f9e02b71411df80e3abb247b57fe06,6056ca5449ca19c5da4ef1a86f76a6f156f23b2cf47228b3294e67bdf15cdcc3
,Fate Mangler,Tribal Maul,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2.png?scale=1&w=2&h=4&v=c013588ad91c15f8411b58f3d5b93300,bb702deac51b83ac4804ead3491ff209f5e8179958c5f3aaa4a2ca109581da8e
,Doom Lash,Rustic Sash,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt1.png?scale=1&w=2&h=1&v=a40ff49a65beb9e722af0f85159432f1,c57ce7558c054aaff6c32be960e1ec56f10a480b880da722f662cbaa9c7bd506
,Honour Suit,Light Brigandine,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStrDex2A.png?scale=1&w=2&h=3&v=b608460887bd4e0b70ae8afd555d7875,edacf45c5cffc3e0bb9552b0c5904adb5a0e6a225fb7f0e5d7c35ac5ffd5c7e3

I_MISS_BELTON,Dougdoesnt,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Dougdoesnt/characters
,,Healthy Simple Robe of the Whelpling,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyInt1A.png?scale=1&w=2&h=3&v=a1ea485ee0366dcd4d81be8f1517e995,d43cffe25899142ae7f55193e5822afe5d3cb33f0183197c5e3c2c53ed4d7b2f
,,Goat's Horn,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Wands/Wand2.png?scale=1&w=1&h=3&v=dd4e9f9ef8b06e3f3e3fa3ba400f8ae8,48c0379c7aeae0c5b4548f3ef9e8d2365c214d275993f9c066fbb6c82c1b636a
,,Superior Wrapped Mitts,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesDexInt1.png?scale=1&w=2&h=2&v=305b351345e4f761a618cd6e1bcd446c,199121a3be8e630d6b76609dd17a51a435321c49f07032d1d7d23caea5d9f21d
,,Leatherscale Boots,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStrDex1.png?scale=1&w=2&h=2&v=a3cf4c2df53894a8e80f579b34661a4c,ea2f5c2af3a273e6e3b1bb834e59f7c7c14835bc133ef6ff8b54e4589d5079fb
,,Goat's Horn,Offhand,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Wands/Wand2.png?scale=1&w=1&h=3&v=dd4e9f9ef8b06e3f3e3fa3ba400f8ae8,d0c3a0f63dfc89a3547b9fcddc5cea6fe7ea35a909df20cb5d0f52fa154ead75

ECHO_TESTY,Echopride,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Echopride/characters
,,Humming Rusted Hatchet of the Mongoose,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1.png?scale=1&w=1&h=3&v=0941d40d0c3ce4687d4e513cfe7cd969,311abb92d0fbdcacb0a239c9a83944f045e25b9781be34c1caf28babc291c890
,,Fishscale Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStrDex1.png?scale=1&w=2&h=2&v=0b1675257aaa7b52d127c9f72074dcb3,4eb6a6cd6d89d3934beccc6d8e4b18bcad790e0011653d978e93bd291c3f2e26

Melee_Cucks_TeamHonk,Flinkerkobold,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Flinkerkobold/characters
,,Iron Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,f7877eaf9fd99fb4bfeb2ba86eda0dad2e4f183a931e88ad43b34be802073a2b
,Brood Lock,Rustic Sash,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt1.png?scale=1&w=2&h=1&v=a40ff49a65beb9e722af0f85159432f1,55dd9b190d9292020bc41ea50bbf9f7a67caad7274a22ac4335a209062ab6e21
,Gloom Siege,Crude Bow,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/TwoHandWeapons/Bows/Bow1.png?scale=1&w=2&h=3&v=638bf3381f842d378b8705ad2afbf699,23f971eb1272080563a1a110fe9601e08d10a6b9e3bb25369383a0c5f6569eec
,,Iron Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,d2c96029b13d2193fdc42cb3ce30e775eb12f2f7dcf8e6faa4f05ca8952e6832
,,Serrated Arrow Quiver,Offhand,https://web.poecdn.com/image/Art/2DItems/Quivers/QuiverSerrated.png?scale=1&w=2&h=3&v=1d2afc001d5ff66e6036270e9c154d3a,da7e00d5a6bc5d9003c1386b069b6dc9dcbb447af0531cb804eff7cb69458041

StashMuleZero,tragic_nate,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/tragic_nate/characters
,,Rusted Hatchet,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1.png?scale=1&w=1&h=3&v=0941d40d0c3ce4687d4e513cfe7cd969,9068a387bb61de79b7aaca6d63c6f646a54ec37f21314736f2c753ac7b4eb360
,,Rusted Hatchet,Offhand,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1.png?scale=1&w=1&h=3&v=0941d40d0c3ce4687d4e513cfe7cd969,2c60f80006ba5dd085631d215bc19b860dafb1f0db1b98c52b374ce7aeb6ce0b
,,Shabby Jerkin,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyDex1A.png?scale=1&w=2&h=3&v=0c2ac1359efcfdb7e92b92f05d3a41ea,f949b679fc2d67dcdc425efa38e39f76e6774f916612bfb0f3535855c44b0295
,,Iron Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,388f0879540e55f38f8e7c0cd27fc420a8012a1ec9cded77b10208e633a16e88
,,Iron Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,cd72969ce0bd99128a8c8864e3f900530504568d9020d124b899aef38b93dff2

Granzknottr,Anrion,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Anrion/characters
,Sol Rosary,Jade Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/Amulet4.png?scale=1&w=1&h=1&v=cc3ec167ca9ea10dfa05b2d55b5dcf62,e28359f859bf71446cd0a467cc9dae30ca9e8cbf8f20e77340b2005f1f668a04
,Apocalypse Locket,Leather Belt,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt3.png?scale=1&w=2&h=1&v=a559821037f54c94dae053b90bcea363,ee85f4ef2bd5425ea7d8a49e3c0cb90b6db45c2b19fcf3be1eff4bf427f06c45
,Cataclysm Finger,Diamond Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/DiamondRing.png?scale=1&w=1&h=1&v=d53fabd123b7c64d59ffe8a6baf7d778,7b4743cc7d8695527a5b963f1a28b14213eb92cc9e6660e5ec66e7c2b08abdea
,Hate Cloak,Glorious Plate,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStr3C.png?scale=1&w=2&h=3&v=6bbdcc26e9e31b2cf79a6f0fecdf573f,dfdfa5bb3cc3a1733eead00113e8c382c4255708b329c903cc1015c07f3b4aa2
,Ambush Sole,Goliath Greaves,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStr4.png?scale=1&w=2&h=2&v=e26e440ce9b34d249004f0c063d3fe12,2089ce8fb0b90f310d43a1dfa03b6d861e4fca18987f6f08047aa898012ab71d
,Agony Crest,Barbute Helmet,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStr3.png?scale=1&w=2&h=2&v=14950decf84fa158acc759b4cbd78c24,072bf52ad10157d3e2d541f796767d0e164e9e21f258f7e67d636380663aa511
,,War Hammer of Victory,Weapon2,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandMaces/OneHandMace5.png?scale=1&w=2&h=3&v=a5b432d101b0b584c9498f6716af3185,9d19e953b842eba9b31e8a9d7206f81d9c367e38ff446b5e0318b5a9f04a4234
,Golem Thirst,Vaal Axe,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe5.png?scale=1&w=2&h=4&v=18ddacb7f5ce7bf55b0331e322e95043,8d99f144c5f4e94322ce0f59f999364d840d3f4350b63f935e8dba40abe98574
,Onslaught Spiral,Ruby Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring7.png?scale=1&w=1&h=1&v=0d73ed3a0f503653328f2593bda615d3,7ecd4f5058332a3362ba8591310b0e1e3530bd44e21832dfe1b20da6ca8fde6f

HotOldRunningMan,FreakinXS,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/FreakinXS/characters
,Hypnotic Horn,Iron Hat,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStr1.png?scale=1&w=2&h=2&v=a43ed6bcaa256afd36cd5bc56d78fd63,524a6d3ce17ec8078da7851660cedf895db91a9a8da9cc87f3baca8c5cffae72
,Vengeance Fist,Rawhide Gloves,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesDex1.png?scale=1&w=2&h=2&v=8dfa12a0d2a418db2db2cbb2b34b4f8d,77e6a96b1051e999aa6b8303b9b83ce5c88d9ab24df2a966d9393175c57d3b15
,Brimstone Ram,Darkwood Sceptre,Offhand,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Scepters/scepter2.png?scale=1&w=2&h=3&v=5c21b55f4b81314102e9537d1df3a973,6cc067c74e5a95782f2bb29fd601de8f6b39d561948b76d3b638b1547f88b067
,,Coral Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,ac60e78a6c0a865bde6da99ba84452b599e4a3b15d15141c9c786ffe291251d1
,Corruption Crack,Darkwood Sceptre,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Scepters/scepter2.png?scale=1&w=2&h=3&v=5c21b55f4b81314102e9537d1df3a973,41aa2bd346dce9a723e82430573ec245d9a61153f202277b9d892a8eeb2c33da
,,Sapphire Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring6.png?scale=1&w=1&h=1&v=23acb19022be4c89b3260db63dd1ca05,3d79628546fecadc4003320d76413c8a14a5d4ef8e547937d1b2af3108ef44b3

Muleofcourse,MTRS,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/MTRS/characters
,,Heated Tribal Maul of Ire,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2.png?scale=1&w=2&h=4&v=c013588ad91c15f8411b58f3d5b93300,c1c64eba122d556ccc8d3fdbaf2ec1fc460c38455c8646ffc70c0d323f0fa94f
,,Iron Hat,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStr1.png?scale=1&w=2&h=2&v=a43ed6bcaa256afd36cd5bc56d78fd63,75f268d41eb05f76ac715ac7820b9bd919f8840d7c870e907baf428e2cfe7a87
,,Iron Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStr1.png?scale=1&w=2&h=2&v=36f2be9f6989fcc9056f1f2a0a150902,ae1dce8b69b70efca5e1c5f1d2741e236fb98c64d0ce05f9cb59730a2ae01aab
,,Leather Belt,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt3.png?scale=1&w=2&h=1&v=a559821037f54c94dae053b90bcea363,52e9cee7cbdb5b8d499329651810cf8ed9b7d101c77099f5f7c776522140ad52
,,Chestplate,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStr2A.png?scale=1&w=2&h=3&v=6522259e77d149052a4b4cadf67f4e84,2b7315315075f4464e86d1e7c8dd43a0ab2d0229227f52e38ae1ec626306207b
,,Paua Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring3.png?scale=1&w=1&h=1&v=bc351f5121b5d5d052733fa5be0f79ca,299254192da47aa5985e00e4a83f987cc77df12433116fe060635c39b8063bd4
,Cataclysm March,Chain Boots,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStrInt1.png?scale=1&w=2&h=2&v=035f3b60cab4a435455f0fbb19b7804c,f65783f219c3552069d8e4723e235449e36efc88dab315ed78e642ada0e3771a
,Plague Heart,Coral Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/Amulet2.png?scale=1&w=1&h=1&v=1bb23cebd36e20ede7c0e76575215b14,1e2bac48fdece9d7f946605a24e8c616764eee764c9338f43b615c00bd3bbf3d

LeekLwazo,Loizo4,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Loizo4/characters
,Onslaught Nails,Vaal Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStr3.png?scale=1&w=2&h=2&v=8a687dd11fc5368392d6ba84321867ce,19e0fa2d3f356311853c96c6d237514a73079ada618a84722c55c8b6109be535
,Cataclysm Veil,Ursine Pelt,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetDex7.png?scale=1&w=2&h=2&v=8d01ba9ab32a8d671bcc66c25c0e90ec,963f5a4937ad78147d7346200c84e5a1992397b3ace1ab31704972ef622b7f19
,Glyph Eye,Coral Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,21189322ff737ea22d29077c48a32b67b69fa124836f9461de1b45aa438ee2f9
,Morbid Turn,Coral Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,2b29cc559747046586ecfde2895f4e1b907c864908a62c3c38f7009fee21d518
,Chimeric Idol,Citrine Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/CitrineAmulet.png?scale=1&w=1&h=1&v=392b4ef08d8b72daaf1d0ec50d017398,af7c4d8a28b43bbce2e54080b36b0c05439b29c50f95f592f7afb2a981577cff
,Armageddon Locket,Stygian Vise,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/AbyssBelt.png?scale=1&w=2&h=1&v=cd7c25de181e6a77812020eb6e867971,04e99472e2db549d835808883e39d6753e81a79613efe2408578cbffa3774745
,Tempest Cloak,Triumphant Lamellar,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStr4A.png?scale=1&w=2&h=3&v=f9314c7ebb635aa283be76640df8ff00,5e1e6b54b183c95c6647d67c62e1a8ac60b2f6b9c42fe22f22fcce0d632a9bb3

AvoPoison,critikill,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/critikill/characters
,Oblivion Brow,Iron Hat,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStr1.png?scale=1&w=2&h=2&v=a43ed6bcaa256afd36cd5bc56d78fd63,864dce360393b2d1c9187b5e21045a24b0dc912c8bfbc2ea8c7a76680812e947
,,Goathide Buckler,Offhand,https://web.poecdn.com/image/Art/2DItems/Armours/Shields/ShieldDex1.png?scale=1&w=2&h=2&v=bf3af1a3d16a7102dbd8b4dff0ee09a1,698d2ab55869d671cec1847a12375f77bae9609f91696fb00a487abf47166e5d
,Loath Edge,Nailed Fist,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Claws/Claw1.png?scale=1&w=2&h=2&v=edec76cc12b03dd010e137eec758e0be,2ed44ff27ab03f8e023b2653ac5abbf2576501679da5f2694fe4226f04c97b11
,,Frosted Wrapped Mitts of Plunder,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesDexInt1.png?scale=1&w=2&h=2&v=305b351345e4f761a618cd6e1bcd446c,a48f6842671c9505183066a946fe40c2e7fc0d0d4b7a9f9773205b5724cf85a2
,,Iron Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,275f2918c50b7f5f87a73c933eb96aab9c1be4847569119f8972be5b445fcca4

Deve_,Deveryz,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Deveryz/characters
,,Iron Greaves of Thick Skin,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStr1.png?scale=1&w=2&h=2&v=daae1c087d57b7a6400a9b495262ff6f,505e8656fe61cc66877bffef93488469343c7d66522f6153c465cba6d361a88f
,,Humming Iron Ring of the Newt,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,d5c0213300de93bc7b64bb84cbc844f323a74f21a397f26c51289b1304fc7435
,,Scare Mask,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetDexInt1.png?scale=1&w=2&h=2&v=1f13693aeafe9ef41ed01ed763a79acb,6806fe7d8c05f3a3fdb5182746aab5cc4ecef978b0b0095567351ed89c65de1d
,Soul Clasp,Paua Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/Amulet1.png?scale=1&w=1&h=1&v=c2401398cda6eebb43b7f7da63caa331,e0994782dc3b5ad28220f8c9ade0bea34e302c3081abee545f35acdf2076b1b0
,,Coral Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,dcf0e4a51e05fb3029ea1845e0316655196dcfbf1f2070adc11f0cb542d9f6f3
,Vortex Trap,Rustic Sash,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt1.png?scale=1&w=2&h=1&v=a40ff49a65beb9e722af0f85159432f1,8f4477655b163af685ea5d2e1180e1e16f81d70ff2f9ecb63cc3805aebee0c9a
,Torment Scratch,Driftwood Wand,Weapon2,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Wands/Wand1.png?scale=1&w=1&h=3&v=29d882fad76634e6d9feda1b35808e0b,3fb4b70d62e1d5327a4a18b7d5cb222efe962b94954428abdc5647e31f8e970e
,Rapture Bane,Short Bow,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/TwoHandWeapons/Bows/Bow2.png?scale=1&w=2&h=3&v=c6b09fe119e14b0a1af35c694e705bd3,ce585d74948f6a436f1bad8f190e1c9c39d9dddfde1fd14110183d12b2a99c13

OniBotNumbaOne,Lightningedge,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Lightningedge/characters
,Doom Palm,Iron Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStr1.png?scale=1&w=2&h=2&v=36f2be9f6989fcc9056f1f2a0a150902,61674549261e5d95aadada0f7bf9a3b7f340122d49bf0306c06ec5c5693d969c
,,Beryl Iron Ring of the Inuit,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,316aa644f93203f56815e6e33be7b7dcf638694a4a86a62b7ac1b8492ca419c3
,,Shining Vine Circlet,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetInt1.png?scale=1&w=2&h=2&v=7b340464bc62d01902a6097a080a875d,bc8a48c8f24bae5ee013e67b02dc7936b4939fdff1d014054c0edeb50c8d914e
,Gloom Snare,Chain Belt,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt2.png?scale=1&w=2&h=1&v=05d53adc2875453b6b6bb2652ee3d74d,fef471a114c8de5044555ab4d27b8d7718aea6a645ba3759bd5c801271396d72
,Skull Slicer,Rusted Spike,Weapon,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Rapiers/Rapier1.png?scale=1&w=1&h=4&v=d168913de6262f4a1712f89d81f5a661,564431d5606c37034c8ca60933b05d42258d2413331c85890eaad6790a40278a
,Cataclysm Knuckle,Iron Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring1.png?scale=1&w=1&h=1&v=7c04d5a65caa0371eccfe06a129a7407,4681123fc25751a6457c7ab43cfa716c3015bf2f969b713fa17e0761f5b8792f
,Brood Clasp,Paua Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/Amulet1.png?scale=1&w=1&h=1&v=c2401398cda6eebb43b7f7da63caa331,fbfbac884d22b7cdd5af31580011e4c18df420bdfc9a2ee95352b9ddc26275a0
,,Glinting Nailed Fist of Absorption,Offhand,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/Claws/Claw1.png?scale=1&w=2&h=2&v=edec76cc12b03dd010e137eec758e0be,3787c8e9db5b1c51d095fffb6616d8f99b3d93f8f256482ce4a6018aeb373a1b
,,Runner's Iron Greaves of the Newt,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStr1.png?scale=1&w=2&h=2&v=daae1c087d57b7a6400a9b495262ff6f,9a9713ffe3348c7c8ad394cb03b363f1f2eec87583de47cf4c417b6278d53a53

LeekLwazo,Loizo4,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Loizo4/characters
,Onslaught Nails,Vaal Gauntlets,Gloves,https://web.poecdn.com/image/Art/2DItems/Armours/Gloves/GlovesStr3.png?scale=1&w=2&h=2&v=8a687dd11fc5368392d6ba84321867ce,19e0fa2d3f356311853c96c6d237514a73079ada618a84722c55c8b6109be535
,Cataclysm Veil,Ursine Pelt,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetDex7.png?scale=1&w=2&h=2&v=8d01ba9ab32a8d671bcc66c25c0e90ec,963f5a4937ad78147d7346200c84e5a1992397b3ace1ab31704972ef622b7f19
,Glyph Eye,Coral Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,21189322ff737ea22d29077c48a32b67b69fa124836f9461de1b45aa438ee2f9
,Morbid Turn,Coral Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/Ring2.png?scale=1&w=1&h=1&v=ea80f60b4a8ead920044707ed6569849,2b29cc559747046586ecfde2895f4e1b907c864908a62c3c38f7009fee21d518
,Chimeric Idol,Citrine Amulet,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/CitrineAmulet.png?scale=1&w=1&h=1&v=392b4ef08d8b72daaf1d0ec50d017398,af7c4d8a28b43bbce2e54080b36b0c05439b29c50f95f592f7afb2a981577cff
,Armageddon Locket,Stygian Vise,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/AbyssBelt.png?scale=1&w=2&h=1&v=cd7c25de181e6a77812020eb6e867971,04e99472e2db549d835808883e39d6753e81a79613efe2408578cbffa3774745
,Tempest Cloak,Triumphant Lamellar,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStr4A.png?scale=1&w=2&h=3&v=f9314c7ebb635aa283be76640df8ff00,5e1e6b54b183c95c6647d67c62e1a8ac60b2f6b9c42fe22f22fcce0d632a9bb3

Yuratil,Excaliburknight,2019/07/29, 15:02:15,https://www.pathofexile.com/account/view-profile/Excaliburknight/characters
,Torment Corona,Fluted Bascinet,Helm,https://web.poecdn.com/image/Art/2DItems/Armours/Helmets/HelmetStrDex8.png?scale=1&w=2&h=2&v=e041f1d30cb6e997023b09d2a822b7a6,e38837ff80311262d0f7c2c922754737da5e75c1b160295e4879abc5bdfe6a4c
,Bramble Grasp,Steel Ring,Ring2,https://web.poecdn.com/image/Art/2DItems/Rings/AdamantineRing.png?scale=1&w=1&h=1&v=5abffedbb47cfea917c733bf16d361ad,c634bdc2d1ec86bb912e43818c01edf2dee6eee37e45b7af947d18f8070a0402
,Dusk Tether,Leather Belt,Belt,https://web.poecdn.com/image/Art/2DItems/Belts/Belt3.png?scale=1&w=2&h=1&v=a559821037f54c94dae053b90bcea363,783113eae01a4b7cd6dcfdb8a7e4c620610c21145a5c0f020f5f46496d1aebbd
,Soul Eye,Opal Ring,Ring,https://web.poecdn.com/image/Art/2DItems/Rings/OpalRing.png?scale=1&w=1&h=1&v=6c98fbc3a8f2df33ec432e7c9b89948d,60aabb099bf62fc8b966535101444da37af48964921135bef11f3b014f037b79
,Spirit Braid,Monkey Paw Talisman,Amulet,https://web.poecdn.com/image/Art/2DItems/Amulets/MonkeyPawTalisman.png?scale=1&w=1&h=1&v=7f018b90dccbb668320f0c2be91ee332,a80e58494221577bd6ca66f30f737f47761929d26ce26cd8ca9e1e601e4aefbd
,,Decorative Axe,Weapon2,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe7.png?scale=1&w=2&h=3&v=f63cc1ee4b4855b1632e72ed79dd568c,4f99cadd0ffbd2341ce7039be291c155768f26fecb3e06e52eb778eefc686d22
,,Spectral Axe,Offhand2,https://web.poecdn.com/image/Art/2DItems/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe8.png?scale=1&w=2&h=3&v=855efb67597b11eae4c7bf175d2dae5f,57b16d70194a1508cdf9f774816f9ad4647036a007c4cceffb1313b667391344
,Golem Pace,Titan Greaves,Boots,https://web.poecdn.com/image/Art/2DItems/Armours/Boots/BootsStr4.png?scale=1&w=2&h=2&v=e26e440ce9b34d249004f0c063d3fe12,10c07e5df30a3fefa363307602d0238adf74aa4cd9cd65ee9460bc148c0eb51d
,Phoenix Hide,Golden Plate,BodyArmour,https://web.poecdn.com/image/Art/2DItems/Armours/BodyArmours/BodyStr1B.png?scale=1&w=2&h=3&v=6c6b69e01fc02c25ec7455b8e72dba87,c953ce65b5d3a5e16741df4b64a9ed6782e7dabed6cb754363d94f34ed00944c
